,,,,,,,,,,,,,,,Snip Label,Snip Number,Cluster Index
10.26,-5.22,30.5,31.64,3.51,7.01,32.6,4.13,-34.72,-41.78,54.48,8.82,336.59,494.89,442.12,1,17,6
5.16,-9.33,26.82,27.44,8.38,3.13,28.86,-11.68,-44.56,-48.87,67.16,10.07,314.77,473.41,420.53,1,17,6
-0.91,-16.57,30.55,30.53,16.5,-2.13,34.77,-16.67,-42.78,-74.2,87.26,9.3,313.77,494.96,434.56,1,17,6
-0.09,-10.95,26.25,26.25,10.82,-1.68,28.45,-11.91,-49.22,-60.63,78.99,9.29,347,527.56,467.38,1,17,6
3.71,-8.86,21.07,21.54,8.15,2.37,23.15,-10.19,-46.78,-39.23,61.9,9.82,376.33,548.8,491.31,1,17,6
2.09,-7.37,14.03,14.33,6.94,1.43,15.98,-11.55,-39.89,-30.03,51.25,10.26,387.35,553.55,498.15,1,17,6
2.1,-6.8,13.81,14.1,6.38,1.38,15.54,-9.82,-40.81,-29.18,51.12,10.51,389.96,551.82,497.87,1,17,6
1.45,-3.45,12.01,12.17,3.17,0.45,12.58,-7.94,-41.64,-34.16,54.44,10.88,387.18,554.12,498.47,1,17,6
1.55,-1.64,12.89,13.01,1.37,0.14,13.08,-11.77,-49.44,-46.71,69.03,11.18,367.72,541,483.24,1,17,6
2.88,-2.02,18.64,18.89,1.53,0.77,18.97,-17.57,-50.02,-65.44,84.22,10.53,342.53,531.67,468.62,1,17,6
0.63,-7.58,32.12,32.09,7.38,-2.26,33.01,-12.94,-41.26,-69.4,81.77,8.58,318.56,507.2,444.32,1,17,6
2.27,-5.8,42.39,42.45,5.36,-2.24,42.85,-9.91,-18.96,-67.62,70.93,5.56,334.81,487.35,436.5,1,17,6
2.53,-8.84,50.82,50.9,8.32,-2.57,51.64,-17.27,-0.23,-61.49,63.86,2.75,428.3,474.62,459.18,1,17,6
3.1,-7.2,52.96,53.07,6.62,-2.55,53.54,-11.49,-27.82,-13.23,32.88,1.92,559.44,405.88,457.07,1,17,6
2.81,-4.39,54.02,54.02,3.89,-3.42,54.27,-10.26,-49.74,8.9,51.57,1.68,495.49,368.87,411.08,1,17,6
2.89,-2.96,54.75,54.73,2.46,-3.66,54.91,-12.73,-65.32,24.7,70.98,1.67,377.44,295.15,322.58,1,17,6
3.33,-0.25,55.47,55.45,-0.28,-3.75,55.57,-15.52,-66.15,21.93,71.4,1.7,253.78,265.68,261.71,1,17,6
3.34,2.03,55.73,55.66,-2.54,-4.14,55.87,-19.83,-58.56,9.86,62.6,1.62,229.12,267.78,254.89,1,17,6
3.04,1.94,55.78,55.67,-2.4,-4.42,55.9,-24.03,-56.82,5.49,61.93,1.49,317.49,243.28,268.01,1,17,6
2.25,-0.63,55.76,55.61,0.27,-4.79,55.81,-17.23,-63.28,-0.6,65.59,1.58,309.92,243.62,265.72,1,17,6
2.81,0.82,56.05,55.94,-1.26,-4.5,56.13,-9.08,-63.89,6.94,64.9,1.3,366.46,295.57,319.2,1,17,6
2.45,0.92,56.34,56.17,-1.3,-4.91,56.4,-11.4,-59.91,9.89,61.79,1.14,328.5,348.77,342.02,1,17,6
2.63,1.77,56.32,56.16,-2.17,-4.87,56.41,-11.4,-60.84,7.45,62.35,1.31,233.34,307.49,282.77,1,17,4
2.58,1.83,56.46,56.29,-2.22,-4.95,56.55,-5.8,-65.68,1.97,65.96,1.55,175.42,238.09,217.2,1,17,4
3.28,1.88,56.38,56.29,-2.38,-4.26,56.5,-3.65,-64.18,-2.48,64.34,1.51,187.27,245.62,226.17,1,17,4
3.89,2.43,56.56,56.54,-3.02,-3.77,56.74,-9.15,-52.69,2.45,53.53,1.34,205.46,249.14,234.58,1,17,4
2.72,1.31,56.73,56.58,-1.72,-4.76,56.81,-30.15,-55.43,1.2,63.11,1.28,172.16,229.31,210.26,1,17,4
3.19,2.47,56.89,56.78,-2.95,-4.5,57.04,-16.8,-36.48,2.52,40.24,0.62,616.62,933.03,827.56,1,17,4
2.88,3.52,56.93,56.76,-3.93,-4.99,57.11,0.46,-28.45,-3.87,28.72,0.39,654.38,983.36,873.7,1,17,4
3.94,3.09,56.76,56.73,-3.68,-3.85,56.98,7.47,-17.85,-7.16,20.63,0.5,605.98,914.49,811.65,1,17,4
3.64,3,56.68,56.61,-3.55,-4.13,56.87,10.86,14.76,3.65,18.69,0.2,1127.32,1757.1,1547.17,1,17,4
3.18,2.39,56.67,56.56,-2.87,-4.48,56.81,-11.38,-4.58,-1.88,12.42,0.26,882.55,1339.36,1187.09,1,17,4
3.44,2.71,56.7,56.61,-3.22,-4.28,56.87,-6.32,-8.76,-2.48,11.08,0.32,1051.85,870.42,930.9,1,17,4
3.69,3.57,56.75,56.68,-4.12,-4.18,56.98,0.09,-15.31,1.72,15.41,0.71,746.16,468.9,561.32,1,17,4
3.47,3.64,57.06,56.96,-4.14,-4.44,57.28,-0.32,-15.04,1.91,15.17,0.88,554.54,360.68,425.3,1,17,4
3.35,3.3,57.03,56.92,-3.79,-4.51,57.23,-3.15,-11.36,-2.25,12,0.95,586.5,366.75,440,1,17,4
4.86,4.05,56.64,56.71,-4.77,-3.1,57,-1.58,-11.72,-5.08,12.87,1.15,448.41,341.1,376.87,1,17,4
5.34,5.19,56.73,56.84,-5.97,-2.82,57.22,5.43,5.73,-8.81,11.83,0.45,655.4,918.68,830.92,1,17,4
5.66,3.46,57.21,57.39,-4.32,-2.3,57.6,-9.57,-18.48,3.15,21.05,0.23,987.91,1324.82,1212.52,1,17,4
5.95,2.54,57.34,57.57,-3.46,-1.88,57.7,-0.73,-39.1,1.77,39.15,0.2,1130.38,1536.7,1401.26,1,17,4
5.77,2.81,57.11,57.31,-3.7,-2.08,57.47,-0.74,-47.96,-6.34,48.38,0.2,1162.54,1618.65,1466.61,1,17,4
5.69,3.05,57,57.19,-3.92,-2.17,57.37,-15.64,-49.53,-4.07,52.1,0.21,1113.67,1515.37,1381.47,1,17,4
5.58,3.21,57.04,57.21,-4.06,-2.32,57.4,-17.75,-45.54,4.83,49.12,0.25,990.3,1301.76,1197.94,1,17,0
5.96,3.19,56.93,57.15,-4.09,-1.93,57.33,-27.99,-42.16,-11.95,52,0.22,1120.24,1505.83,1377.3,1,17,0
4.69,4.01,56.86,56.9,-4.7,-3.29,57.19,-6.24,-48.82,-6.02,49.59,0.45,604.42,811.89,742.74,1,17,0
4.52,4.74,56.83,56.84,-5.4,-3.56,57.21,11.28,-45.05,-14.99,48.8,0.37,663.74,916.52,832.26,1,17,0
4.82,4.75,56.72,56.77,-5.46,-3.26,57.12,5.46,-47.65,-16.58,50.75,0.35,712.34,991.73,898.6,1,17,0
5.1,4.46,56.55,56.64,-5.22,-2.92,56.95,-6.19,-55.44,-6.64,56.18,0.47,495.49,691.45,626.13,1,17,0
5.02,4.25,56.52,56.61,-5,-2.96,56.9,-0.61,-47.09,-8.01,47.77,0.36,625.95,885.51,798.99,1,17,0
5.03,4.37,56.59,56.67,-5.11,-2.98,56.98,-3.23,-36.32,0.6,36.47,0.23,942.91,1325.39,1197.9,1,17,0
4.18,5.32,56.53,56.49,-5.91,-3.96,56.93,-21.17,-24.58,4.13,32.7,0.22,863.09,1162.51,1062.7,1,17,0
4.36,5.8,56.47,56.44,-6.42,-3.85,56.93,-16.03,-46.7,2.27,49.42,1.03,400.96,523.1,482.39,1,17,0
3.91,5.66,56.38,56.3,-6.21,-4.25,56.8,-9.55,-60.09,2.52,60.89,1.28,189.78,242.19,224.72,1,17,0
3.96,5.01,56.45,56.38,-5.58,-4.12,56.81,-23.27,-51.72,3.63,56.84,1.02,276,355.71,329.14,1,17,0
6.23,5.41,56.29,56.51,-6.33,-1.94,56.89,-28.96,-54.07,-1.67,61.36,1.63,154.7,200.4,185.16,1,17,0
4.59,5.12,56.34,56.36,-5.78,-3.5,56.76,36.98,-40.89,-4.95,55.36,1.5,155.72,200.45,185.54,1,17,0
5.17,4.16,56.19,56.29,-4.93,-2.76,56.58,22.12,-44.79,-6.35,50.35,0.6,545.11,731.36,669.28,1,17,0
4.95,3.46,56.42,56.51,-4.2,-2.9,56.74,6.88,-36.19,-4.84,37.16,0.24,746.12,1015.89,925.97,1,17,0
4.59,3.51,56.39,56.43,-4.19,-3.25,56.68,0.95,-27.58,-6.85,28.44,0.29,777.16,1102.86,994.29,1,17,0
4.48,3.3,56.38,56.41,-3.97,-3.33,56.65,1.21,-31.64,-7.86,32.62,0.3,761.44,1114.26,996.65,1,17,0
4.25,3.26,56.48,56.49,-3.89,-3.56,56.74,18.22,-38.52,0.32,42.61,0.33,674.89,948.5,857.3,1,17,0
4.08,3.04,56.44,56.43,-3.65,-3.69,56.67,4.15,-46.94,-5.84,47.49,0.32,767.48,1041.69,950.29,1,17,0
3.87,2.72,56.43,56.4,-3.3,-3.84,56.63,2.36,-47.67,-8.14,48.42,0.26,861.06,1258.55,1126.06,1,17,0
11.36,1.85,31.6,33.31,4.36,1.54,33.63,-23.47,-29.65,-24.71,45.17,0.22,2749.68,3422.72,3198.38,1,18,0
11.12,1.57,31.64,33.26,4.47,1.18,33.58,-4.99,-22.87,-12.47,26.53,0.22,2606.41,3391.83,3130.03,1,18,0
10.63,1.31,31.75,33.21,4.43,0.62,33.51,2.09,-26.5,-2.45,26.69,0.21,2668.91,3516.09,3233.69,1,18,0
9.85,1.22,31.87,33.12,4.11,-0.09,33.38,-1.31,-33.78,-3.55,33.99,0.21,2704.61,3532.91,3256.81,1,18,0
9.14,0.77,32.1,33.11,4.12,-0.96,33.38,-7.22,-33.66,-14.86,37.5,0.24,2433.71,3187.1,2935.97,1,18,0
8.36,0.2,32.51,33.24,4.2,-2,33.57,-25.47,-43.87,-6.05,51.09,0.24,2363.6,3030.13,2807.95,1,18,0
7.26,-0.4,32.84,33.22,4.14,-3.3,33.64,-28.96,-42.33,-8.58,52,0.26,2195.67,2674.38,2514.81,1,18,0
5.91,-1.79,33.43,33.26,4.61,-5.27,33.99,-27.68,-53.23,1.7,60.02,0.38,1635.27,1933.7,1834.22,1,18,0
4.96,-3.32,34.25,33.61,5.42,-7.03,34.77,-34.97,-72.36,10.94,81.11,0.43,1380.5,1735.56,1617.2,1,18,0
5.44,-4.83,35.33,34.54,6.96,-7.7,36.07,-47.01,-91.29,8.02,103,0.3,1626.43,2134.47,1965.12,1,18,0
6.17,-7.57,36.6,35.54,9.68,-8.83,37.88,-46.43,-102.47,3.81,112.56,0.41,1507.26,1842,1730.42,1,18,0
9.61,-12.38,37.09,36.13,15.58,-8.56,40.26,-31.9,-63.07,-8.51,71.19,1.78,462.66,421.33,435.11,1,18,0
12.17,-10.33,35.34,35.35,15.16,-4.95,38.78,-97.78,75.76,-59.29,137.17,2.88,429.82,238.36,302.18,1,18,0
20.43,-2.91,37.19,40.13,13.16,5.03,42.53,-69.14,111.49,-22.71,133.14,2.14,463.03,314.04,363.7,1,18,0
21.58,-2.33,36.38,39.7,13.27,6.49,42.36,17.15,55.08,9.37,58.45,0.91,700.54,537.19,591.64,1,18,0
21.15,-1.05,36.48,39.89,11.95,6.75,42.18,55.47,13.15,-13.1,58.5,0.5,1201.68,929.45,1020.19,1,18,0
15.73,6.19,37.95,41.07,2.94,5.54,41.54,41.95,8.54,1.9,42.86,0.49,1262.88,1058.67,1126.74,1,18,0
13.83,11.96,37.19,40.73,-2.96,7.09,41.45,58.29,-57.96,-3.65,82.28,0.66,836.73,1037.43,970.53,1,18,0
15.52,8.38,36.09,39.54,0.97,6.98,40.16,97.73,-37.43,-43.21,113.22,1.15,473.95,638.24,583.48,1,18,0
13.5,9.24,35.72,38.84,-0.81,5.86,39.28,81.55,-13.55,-35.26,89.87,0.96,522.24,691,634.75,1,18,0
12.96,8.68,35.99,38.89,-0.63,5.07,39.23,69.55,-6.61,2.37,69.9,0.43,1369.06,1807.17,1661.13,1,18,0
12.71,7.91,35.91,38.65,-0.1,4.49,38.91,80.17,-2.13,21.36,82.99,0.21,2436.68,3132.78,2900.75,1,18,0
13.07,8.21,35.65,38.53,-0.16,5.01,38.85,42.76,-2.65,16.22,45.81,0.24,2411.78,2983.39,2792.86,1,18,0
13.93,8.66,34.9,38.07,-0.09,6.15,38.56,59.96,-1.38,-1.91,60.01,0.41,1409.84,1773.16,1652.06,1,18,0
13.38,7.85,34.72,37.65,0.31,5.34,38.03,41.01,16.4,-3.73,44.32,0.45,1207.12,1511.1,1409.77,1,18,0
13.13,8.64,33.88,36.89,-0.49,5.76,37.34,28.4,19.85,-3.73,34.85,0.44,1209.75,1515.76,1413.76,1,18,0
11.86,8.86,33.56,36.33,-1.34,4.92,36.68,39.08,6.49,-8.72,40.57,0.55,980.58,1224.88,1143.44,1,18,0
11.33,8.21,33.26,35.82,-1.07,4.24,36.08,49.75,-10.24,-10.13,51.79,0.68,776.18,936.8,883.26,1,18,0
11.06,8.15,33.05,35.54,-1.16,4.05,35.79,35.1,-23.05,1.41,42.02,0.53,1001.57,1202.17,1135.31,1,18,0
9.35,8.21,33.4,35.49,-2.11,2.58,35.64,23.18,-28.97,9.85,38.38,0.56,965.71,1188.42,1114.18,1,18,0
8.82,7.54,33.69,35.54,-1.81,1.74,35.63,0.4,-29.09,10.53,30.94,0.64,905.4,1123.7,1050.93,1,18,0
8.9,6.84,34.48,36.22,-1.17,1.23,36.26,-11.61,-27.75,16.15,34.14,0.55,1051.72,1274.34,1200.13,1,18,0
8.38,6.69,35.2,36.77,-1.32,0.53,36.8,-23.64,-31.09,18.98,43.42,0.43,1176.88,1548.4,1424.56,1,18,0
8.77,5.57,36.26,37.72,-0.16,-0.01,37.72,-35.84,-38.77,18.79,56.04,0.39,1499.17,1771.61,1680.8,1,18,0
9.17,5.81,37.34,38.88,-0.16,0.14,38.88,-29.48,-39.99,28.01,57.03,0.32,2325.57,1856.31,2012.73,1,18,0
9.81,8.45,38.58,40.61,-2.06,1.65,40.69,-62.96,-20.48,11.33,67.17,0.41,1251.12,1446.27,1381.22,1,18,0
10.13,1.38,40.26,41.28,4.13,-2.11,41.54,37.69,24.53,37.85,58.78,0.83,796.35,730.66,752.56,1,18,0
7.1,-7.89,36.11,35.24,10.44,-8.1,37.64,35.14,39.94,42.65,68.19,2.62,459.82,411.26,427.45,1,18,0
7.79,-8.33,31.37,30.78,11.18,-6.46,33.38,-21.83,49.41,6.49,54.4,4.58,288.26,401.31,363.63,1,18,0
11.17,-9.64,22.72,23.07,14.06,-1.96,27.09,-38.61,63.25,-32.45,80.9,5.5,383.89,387.3,386.16,1,18,0
10.43,-9.26,24.26,24.43,13.35,-2.8,27.98,-88.57,33.56,-37.63,101.92,5.64,327.8,414.1,385.33,1,18,0
17.65,-1.28,29.78,32.58,10.33,5.6,34.64,-67.14,12.96,-53.15,86.61,4.46,467.72,399.89,422.5,1,18,6
20.89,2.58,24.54,28.87,8.73,11.65,32.33,-22.53,17.08,-67.33,73.03,5.03,484.43,387.34,419.7,1,18,6
20.09,3.94,21.38,25.84,7.16,12.55,29.6,-69.29,51.26,-84.19,120.49,4.24,496.37,341.13,392.88,1,18,6
13.54,5.87,32.42,35.19,2.08,5.11,35.62,-82.12,90.41,-53.67,133.41,2.12,565.97,537.05,546.69,1,18,6
14.53,5.55,33.24,36.17,2.88,5.53,36.7,-8.45,105.22,-6.89,105.79,0.75,735.05,868.6,824.08,1,18,6
14.16,4.92,33.27,36.02,3.22,4.91,36.49,-14.49,92.54,-58.93,110.67,0.84,980.02,763.03,835.36,1,18,6
13.89,7.31,32.45,35.51,1.04,6.11,36.05,64.25,82.45,-60.2,120.63,0.83,724.96,821.33,789.21,1,18,6
12.61,6.51,32.9,35.53,1.05,4.54,35.83,89.5,69.83,-62.18,129.43,1.21,480.07,634.04,582.71,1,18,6
13.15,5.36,33.04,35.62,2.31,4.35,35.96,88.05,59.3,-63.89,123.9,1.43,386.53,497.91,460.78,1,18,6
12.31,4.77,33.8,36.07,2.37,3.16,36.28,82.27,55.41,-62.39,117.18,1.54,352.27,447.09,415.49,1,18,6
11.97,4.88,34.21,36.4,2.11,2.83,36.57,71.54,56.3,-56.46,107.12,1.69,311.5,398.22,369.31,1,18,6
12.4,5.58,34.09,36.49,1.74,3.56,36.7,56.36,55.51,-44.39,90.72,1.6,341.13,420.17,393.83,1,18,6
12.47,5.83,34.18,36.63,1.55,3.72,36.85,43.91,58.44,-34.62,80.88,1.49,358.53,458.96,425.49,1,18,6
11.87,4.79,34.4,36.55,2.13,2.65,36.71,43.96,53.61,-32.93,76.75,1.51,346.66,455.72,419.37,1,18,4
11.8,5.08,34.36,36.54,1.85,2.74,36.69,49.02,41.78,-36.96,74.26,1.99,255.35,344.97,315.1,1,18,4
11.82,4.7,34.3,36.42,2.18,2.59,36.58,50.83,18.54,-36.65,65.35,1.85,314.37,432.19,392.91,1,18,4
11.92,4.57,34.36,36.49,2.35,2.58,36.65,50.15,-2.54,-31.41,59.23,0.83,582.31,769.5,707.1,1,18,4
11.44,4.01,34.47,36.4,2.58,1.88,36.54,50.77,4.89,-32.94,60.72,0.65,841.87,1044.48,976.95,1,18,4
11.3,3.67,34.7,36.54,2.79,1.54,36.68,25.43,-16.19,-26.35,40.04,0.3,1913.33,2446.22,2268.59,1,18,4
11.58,3.54,34.53,36.42,3.04,1.74,36.59,16.75,-34.94,-10.66,40.18,0.21,2288.76,3056.61,2800.66,1,18,4
11.83,3.5,34.52,36.47,3.21,1.94,36.66,19.71,-39.61,-15.38,46.84,0.22,2288.63,3013.09,2771.6,1,18,4
12.12,3.53,34.32,36.34,3.34,2.24,36.56,32.38,-29.21,-23.35,49.47,0.32,1804.62,2308.26,2140.38,1,18,4
12.27,3.07,34,36.01,3.81,2.22,36.27,43.91,-18.7,-15.15,50.07,0.46,1134.98,1515.54,1388.69,1,18,4
12.12,3.62,33.8,35.86,3.26,2.42,36.09,32.18,-28.15,-14.48,45.14,0.34,1531.44,2074.06,1893.18,1,18,4
11.99,3.44,33.71,35.72,3.35,2.25,35.95,43.82,-29.18,-16.75,55.25,0.23,2299.71,3019.52,2779.59,1,18,4
12.03,3.09,33.66,35.63,3.67,2.13,35.88,22.24,-27.64,-20.44,40.94,0.21,2470.83,3192.51,2951.95,1,18,4
11.78,2.88,33.53,35.41,3.72,1.85,35.65,11.64,-33.81,-22.9,42.46,0.23,2363.71,3023.95,2803.87,1,18,4
11.89,2.5,33.66,35.51,4.1,1.71,35.79,18.94,-47.56,-20.6,55.18,0.24,2289.88,2972.1,2744.69,1,18,4
12.45,2.01,33.72,35.63,4.81,1.91,36.01,20.83,-49.36,-16.89,56.17,0.26,2095.1,2820.48,2578.69,1,18,4
13.14,1.98,33.77,35.83,5.2,2.45,36.29,16.82,-21.32,-21.81,34.83,0.34,1539.75,2115.63,1923.67,1,18,2
13.52,2.43,33.85,36.06,5.01,2.96,36.53,29.54,-33.7,-24.6,51.12,0.31,1669.55,2243.86,2052.42,1,18,2
13.72,3.11,33.77,36.13,4.54,3.49,36.58,35.95,-35.45,-30.17,58.82,0.25,2090.63,2736.51,2521.21,1,18,2
13.33,3.68,33.57,35.94,3.85,3.51,36.31,39.76,-17.19,-26.31,50.68,0.22,2365.19,3137.53,2880.08,1,18,2
12.96,3.87,33.21,35.53,3.49,3.4,35.86,44.41,-2.72,-22.08,49.67,0.23,2357.07,3166.43,2896.64,1,18,2
12.37,3.75,33.04,35.21,3.28,2.91,35.48,48.15,-10.41,-27.72,56.52,0.27,2051.37,2715.48,2494.11,1,18,2
12.08,3.08,32.95,34.95,3.7,2.36,35.22,47.89,-24.27,-29.39,61.2,0.37,1424.31,1908.63,1747.19,1,18,2
11.87,2.78,32.94,34.85,3.85,2.04,35.12,35.14,-28.57,-24.2,51.35,0.41,1280.01,1757.28,1598.19,1,18,2
11.39,2.46,32.98,34.74,3.87,1.47,34.98,27.25,-32.17,-23.77,48.4,0.49,1090.4,1484.79,1353.33,1,18,2
11.16,2,33.12,34.75,4.14,1.01,35.01,24.63,-35.8,-24.6,49.94,0.62,896.17,1190.99,1092.72,1,18,2
11.23,1.41,33.17,34.73,4.69,0.75,35.05,22.28,-36.89,-21.18,48.02,0.75,751.67,986.44,908.18,1,18,2
11.68,1.08,33.16,34.78,5.2,0.96,35.18,17.27,-37,-12.31,42.65,0.81,684.84,894.62,824.69,1,18,2
11.99,1.31,33.28,34.99,5.16,1.3,35.4,13.25,-41.94,-3.01,44.09,0.69,775.63,990.14,918.64,1,18,2
12.21,1.88,33.31,35.16,4.8,1.75,35.52,27.44,-36.14,-8.16,46.1,0.7,795.95,1034.62,955.07,1,18,4
12.28,2.34,33.08,35.02,4.44,2.11,35.37,32.34,-30.44,-15.62,47.08,0.79,687.57,922.3,844.05,1,18,4
12.22,2.77,32.74,34.74,4.04,2.37,35.06,29.1,-22.07,-18.02,40.73,0.74,754.24,995,914.75,1,18,4
12.06,3.01,32.36,34.37,3.76,2.46,34.66,22.73,-16.27,-16.08,32.25,0.66,849.28,1098.48,1015.41,1,18,4
11.47,3.66,32.11,34.08,2.89,2.37,34.29,16.53,-16.59,-15.84,28.28,0.68,768.95,1005.01,926.33,1,18,4
11.01,4.2,31.92,33.88,2.19,2.32,34.03,14.45,-11.54,-21.46,28.32,0.68,820.29,1048.94,972.72,1,18,4
10.8,4,31.89,33.77,2.26,2.06,33.91,10.32,-3.29,-23.7,26.06,0.7,814.24,1010.27,944.93,1,18,4
10.5,3.84,32.18,33.96,2.23,1.65,34.07,12.19,7.42,-25.56,29.28,0.7,776.12,986.4,916.31,1,18,4
10.58,3.67,32.13,33.9,2.42,1.65,34.03,14.51,17.2,-18.45,29.1,0.56,982.07,1262.21,1168.83,1,18,4
10.18,3.98,32.25,33.97,1.94,1.44,34.05,16.07,21.48,-15.09,30.78,0.45,1179.66,1495.7,1390.35,1,18,4
10.03,4.09,32.3,33.99,1.77,1.36,34.06,22.71,16.65,-22.98,36.34,0.55,1021.59,1295.24,1204.02,1,18,4
9.56,4.23,32.38,33.98,1.4,1.03,34.03,36.84,4.68,-15.98,40.43,0.68,795.39,1059.4,971.4,1,18,4
9.45,4.3,32.47,34.05,1.29,0.95,34.09,33.79,9.34,-15.98,38.53,0.7,772.15,1001.93,925.34,1,18,4
9.1,4.19,32.52,34.01,1.2,0.59,34.03,21.38,6.98,-18.55,29.15,0.77,741.9,960.88,887.88,1,18,4
8.94,4,32.56,33.97,1.28,0.36,34,10.27,9.48,-16.84,21.88,0.85,670.2,897.66,821.84,1,18,4
8.41,4.03,32.69,33.98,0.97,-0.11,33.99,1.38,18.78,-12.08,22.37,0.82,666.94,908.74,828.14,1,18,4
7.99,3.8,32.8,33.96,0.95,-0.6,33.98,-5.7,24.05,-9.82,26.6,0.66,813.03,1086.03,995.03,1,18,4
7.64,3.42,32.92,33.93,1.09,-1.11,33.96,-3.97,22.44,-10.34,25.03,0.53,1003.14,1352.46,1236.02,1,18,4
7.64,3.34,33.12,34.11,1.16,-1.2,34.15,-22.08,14.02,-12.69,29.07,0.51,1068.83,1471.15,1337.04,1,18,4
7.39,3.12,33.18,34.08,1.22,-1.54,34.14,-35.23,15.47,-11.95,40.29,0.52,1026.59,1414.41,1285.14,1,18,4
6.86,2.73,33.25,33.97,1.27,-2.18,34.06,-33.57,24.74,-9.15,42.69,0.57,962.47,1275.36,1171.06,1,18,4
6.25,2.59,33.33,33.88,1.07,-2.78,34.01,-33.93,23.6,-4.85,41.61,0.64,909.96,1156.06,1074.03,1,18,4
5.78,2.12,33.56,33.92,1.23,-3.46,34.11,-49.2,8.79,-0.81,49.99,0.71,820.02,1051.59,974.4,1,18,4
4.85,1.15,33.64,33.64,1.56,-4.73,34.01,-57.61,10.8,-2.35,58.66,0.82,646.52,856.27,786.36,1,18,0
3.56,-0.37,34.07,33.53,2.18,-6.67,34.26,-72.81,7.44,2.02,73.22,0.85,605.6,804.01,737.87,1,18,0
2.38,-3.24,34.82,33.56,4.01,-9.29,35.05,-88.94,-54.89,-2.75,104.55,0.59,1155.58,1004.56,1054.9,1,18,0
1.29,-4.83,35.19,33.43,4.79,-11.09,35.54,-107.62,-88.51,-0.36,139.34,0.78,966.11,845.41,885.64,1,18,0
2.79,-4.81,37.04,35.57,5.56,-10.36,37.46,-74.78,-18.05,12.37,77.92,1.42,365.27,427.17,406.54,1,18,0
4,-12.5,32.76,30.62,12.74,-12.07,35.29,-4.49,93.84,10.79,94.56,2.58,457.47,318.39,364.75,1,18,0
5.31,-11.53,24.54,23.17,12.6,-8.24,27.63,-80.04,70.17,-33.92,111.72,5.28,349.41,418.38,395.39,1,18,0
4.28,-13.39,27,25.02,13.64,-10.7,30.44,-101.17,97.13,-80.29,161.61,4.96,297.04,460.12,405.76,1,18,0
6.01,-5.7,27.84,27.35,8.01,-5.63,29.05,-102.26,112.05,-121.89,194.61,5.05,287.31,459.74,402.26,1,18,0
6.7,0.08,29.43,29.87,3.45,-2.59,30.18,-98.74,113.17,-128.51,197.67,5.32,293.74,460.11,404.65,1,18,0
7.45,1.67,26.61,27.57,2.48,-0.4,27.68,-97.86,118.82,-105.68,186.72,5.43,300.32,455.97,404.09,1,18,0
6.6,1.59,27.68,28.39,2.11,-1.44,28.5,-101.65,127.31,-79.17,181.13,5.93,303.85,416.18,378.74,1,18,0
5.87,2.86,27.13,27.87,0.64,-1.24,27.9,-102.01,112.46,-45.75,158.57,6.62,309.71,359.98,343.22,1,18,0
7.16,8.8,30.1,31.89,-3.74,1.99,32.17,-87.98,127.64,-61.92,166.93,6.14,401.95,360.18,374.1,1,18,0
6.59,4.59,28.62,29.72,-0.45,-0.19,29.72,-101.96,126.74,-76.03,179.55,5.99,425.43,350.11,375.22,1,18,0
7.9,7.19,31.41,33.09,-1.98,1.42,33.18,-112.16,124.26,-87.6,188.93,6.09,342.03,348.4,346.28,1,18,0
9.53,9.44,29.88,32.32,-3.04,4.31,32.75,-102.65,128.41,-89.67,187.26,5.86,317.3,361.19,346.56,1,18,0
7.37,13.14,27.18,29.76,-7.32,5.15,31.08,-90.28,124.91,-73,170.54,5.25,434.4,378.49,397.12,1,18,0
6.62,12.97,25.19,27.64,-7.57,5,29.09,-80.71,110.5,-71.34,154.32,5,389.59,426.4,414.13,1,18,0
10.13,5.77,26.09,28.29,0.41,4,28.58,-106.67,101.6,-121.98,191.26,5.82,430.38,384.6,399.86,1,18,0
7.67,11.3,23.62,26.14,-5.59,5.45,27.28,-113.22,88.41,-138.19,199.33,6.25,418.31,372.18,387.55,1,18,0
6.2,10.45,22.77,24.85,-5.65,4.06,25.81,-107.73,85.61,-141.33,197.25,6.35,421.68,370.44,387.52,1,18,0
7.25,11.48,23.27,25.74,-5.97,5.3,26.95,-113.11,84.26,-146.43,203.31,6.37,448.92,346.93,380.92,1,18,0
8.32,12.97,24.47,27.35,-6.68,6.59,28.92,-123.43,77.05,-127.3,193.34,5.6,491.04,346.69,394.81,1,18,0
14.15,10.89,31.97,35.63,-1.85,8.24,36.62,-101.7,109.93,-80.48,170.01,2.94,712.14,455.35,540.94,1,18,0
8.65,10.32,30.66,32.99,-4.25,3.82,33.49,-105.56,77.94,-143.04,194.11,4.46,546.8,359.4,421.86,1,18,0
9.15,10.1,28.74,31.24,-3.79,4.65,31.81,-118.72,89.96,-99.59,179.18,3.55,370.62,374.65,373.31,1,18,0
9.25,9.76,34.97,37.2,-3.45,2.84,37.47,-79.19,107.49,-24.19,135.68,1.55,376.71,541.97,486.88,1,18,0
12.52,11.94,33.44,36.81,-3.6,7.03,37.65,-17.42,93.2,-7.95,95.15,0.92,415.03,610.19,545.14,1,18,0
11.75,11.59,33.27,36.41,-3.7,6.28,37.14,-6.88,73.85,-24.43,78.09,1.14,385.06,547.64,493.44,1,18,0
6.04,8.32,-15.6,-15.54,-10.03,2.68,18.68,-22.02,-84.82,-44.32,98.2,18.08,116.48,176.31,156.36,1,19,0
